Site,Part No,Onhand Qty
R402,171144-1-04,2.0
R402,171144-1-05,3.0
R402,171144-1-06,4.0
R402,171144-1-07,3.0
R402,171144-1-08,2.0
R402,171144-1-09,3.0
R402,171144-1-10,3.0
R402,171144-1-11,3.0
R402,171144-1-14,3.0
R402,171173-300,1.0
R402,171404-1,31.0
R402,171428-1,2089.0
R402,171431-1,396.0
R402,171481-1,12.0
R402,171671-1,2.0
R402,171679-1,1.0
R402,171682-201,4.0
R402,171695-1,2.0
R402,171696-1,3.0
R402,171759-102,337.0
R402,171780-1,152.0
R402,171783-2,4.0
R402,171785-100,14.0
R402,171785-200,9.0
R402,171785-300,10.0
R402,171785-400,9.0
R402,171795-1,2.0
R402,171796-100,2.0
R402,171806-100,1.0
R402,171993-1,2.0
R402,171996-100,6.0
R402,172136-3,1.0
R402,172411-1,15.0
R402,172414-1,28.0
R402,172420-1,1.0
R402,172422-1,12.0
R402,172423-1,3.0
R402,172424-1,3.0
R402,172425-1,3.0
R402,172429-1,24.0
R402,172430-2,29.0
R402,172434-1,1.0
R402,172435-1,7.0
R402,172436-1,4.0
R402,172437-1,5.0
R402,172439-2,20.0
R402,172501-1,40.0
R402,172502-1,31.0
R402,172503-1,2.0
R402,172505-1,28.0
R402,172506-2,6.0
R402,172509-1,30.0
R402,172510-1,55.0
R402,172511-1,35.0
R402,172513-1,33.0
R402,172514-2,11.0
R402,172516-1,42.0
R402,172517-1,6.0
R402,172520-1,16.0
R402,172522-1,23.0
R402,172523-2,8.0
R402,172524-3,106.0
R402,172525-2,41.0
R402,172527-2,24.0
R402,172532-1,14.0
R402,172533-1,4.0
R402,172564-1,12.0
R402,172565-2,22.0
R402,172566-1,35.0
R402,172567-1,2.0
R402,172570-1,3.0
R402,172692-2,6.0
R402,172692-3,138.0
R402,172701-2,29.0
R402,172732-1,2.0
R402,172733-1,1.0
R402,172734-1,2.0
R402,172735-1,5.0
R402,172753-1,2.0
R402,172772-100,1.0
R402,172780-100,13.0
R402,172782-100,59.0
R402,172784-100,8.0
R402,172817-102,1.0
R402,172881-1,1.0
R402,172883-1,1.0
R402,172884-1,3.0
R402,172885-2,1.0
R402,172887-1,1.0
R402,172896-1,4.0
R402,173027-100,11.0
R402,173070-1,2.0
R402,173080-100,2.0
R402,173081-102,1.0
R402,173081-201,1.0
R402,173101-2,422.0
R402,173101-7,21.0
R402,173162-200,2.0
R402,173196-100,5.0
R402,173428-3,27.0
R402,173441-212,1.0
R402,173447-1,1.0
R402,173447-2,3.0
R402,173448-1,1.0
R402,173449-1,2.0
R402,173470-103,1.0
R402,173476-203,1.0
R402,173510-1,1.0
R402,173521-1,14.0
R402,173532-1,23.0
R402,173533-1,30.0
R402,173896-101,10.0
R402,173896-2,8.0
R402,173942-1,62.0
R402,173984-301,33.0
R402,173984-402,1.0
R402,173987-1,1.0
R402,173990-100,1.0
R402,173991-1,1.0
R402,173998-100,10.0
R402,1743654,6.0
R402,177946-11,100.0
R402,177946-5,3.0
R402,177946-7,2.0
R402,177946-8,2.0
R402,177948-1,1.0
R402,178328-1,11.0
R402,178502-1,2.0
R402,178503-2,2.0
R402,179107-100,24.0
R402,179107-200,1.0
R402,179201,1.0
R402,179306-2,67.0
R402,179306-3,21.0
R402,179306-4,4.0
R402,179306-5,24.0
R402,179306-6,7.0
R402,179306-7,7.0
R402,179306-8,15.0
R402,179306-900,34.0
R402,179587-1,1.0
R402,179781-300,2.0
R402,179782-1,6.0
R402,179783-100,2.0
R402,179784-1,3.0
R402,179785-1,4.0
R402,179787-1,2.0
R402,179831K100B,13.0
R402,1799637-100,2.0
R402,1799637-101,2.0
R402,180005-400,1.0
R402,180011-9,91.0
R402,180015-101,6.0
R402,180015-200,5.0
R402,180019-100,8.0
R402,180023-101,5.0
R402,180024-9,134.0
R402,180028-201,1.0
R402,180028-202,4.0
R402,180030-100,1.0
R402,180030-200,1.0
R402,180032-3,2.0
R402,180034-200,2.0
R402,180035-1,18.0
R402,180039-02-800-99,1.0
R402,180039-10,2.0
R402,180039-12,1.0
R402,180039-15,1.0
R402,180039-16,1.0
R402,180039-3,31.0
R402,180039-4,8.0
R402,180039-5,8.0
R402,180042-200,1.0
R402,180050-401,1.0
R402,180050-500,2.0
R402,180050-600,3.0
R402,180052-100,3.0
R402,180054-1,7.0
R402,180055-100,26.0
R402,180056-3,2.0
R402,180057-1,12.0
R402,180059-7,4.0
R402,180060-2,7.0
R402,180061-100,1.0
R402,180062-100,2.0
R402,180063-100,5.0
R402,180069-1,2.0
R402,180102-1,83.0
R402,180109-1,3.0
R402,180113-101,6.0
R402,180121-2,42.0
R402,180125-1,2.0
R402,180127-1,164.0
R402,180135-2,5.0
R402,180138-1,3.0
R402,180142-1,1.0
R402,180144-2,2.0
R402,180150-2,1.0
R402,180152-3,1.0
R402,180157-3,3.0
R402,180168-100,1.0
R402,180168-101,3.0
R402,180171-3,41.0
R402,180173-1,751.0
R402,180175-1,5.0
R402,180177-2,8.0
R402,180182-100,2.0
R402,180190-2,5.0
R402,180190-3,6.0
R402,180191-1,1.0
R402,180192-301,1.0
R402,180195-401,5.0
R402,180318-100,3.0
R402,180406-1,1.0
R402,180406-1-01,2.0
R402,180406-1-02,2.0
R402,180406-1-03,2.0
R402,180406-1-06,1.0
R402,180406-1-07,2.0
R402,180406-1-08,2.0
R402,180406-1-09,2.0
R402,180406-1-10,2.0
R402,180406-1-12,2.0
R402,180406-1-13,2.0
R402,180406-1-14,2.0
R402,180406-1-15,4.0
R402,180406-1-16,5.0
R402,180412-202,1.0
R402,180417-401,7.0
R402,180429-2,50.0
R402,180429-3,14.0
R402,180431-1,174.0
R402,180442-1102,1.0
R402,180443-302,3.0
R402,180449-1002,24.0
R402,180449-1101,77.0
R402,180449-35,15.0
R402,180449-601,12.0
R402,180449-603,12.0
R402,180449-800,12.0
R402,180449-802,13.0
R402,180475-102,3.0
R402,180476-101,3.0
R402,180481-100,2.0
R402,180481-101,1.0
R402,180483-300,1.0
R402,180483-400,1.0
R402,180483-500,2.0
R402,180484-100,1.0
R402,180485-101,12.0
R402,180485-102,118.0
R402,180485-103,46.0
R402,180485-105,51.0
R402,180486-101,6.0
R402,180486-102,194.0
R402,180486-103,54.0
R402,180489-100,4.0
R402,180502-100,3.0
R402,180503-1,4.0
R402,180506-100,36.0
R402,180506-200,20.0
R402,180506-300,17.0
R402,180506-400,17.0
R402,180513-1,5.0
R402,180514-1,20.0
R402,180514-6,5.0
R402,180807-300,6.0
R402,180807-400,6.0
R402,180807-500,12.0
R402,180807-600,12.0
R402,180808-800,1.0
R402,184296-1,13.0
R402,186159-32,2.0
R402,186159-41,6.0
R402,186159-42,3.0
R402,186217-200,1.0
R402,186254-34,7.0
R402,186273-1,1.0
R402,186273-2,1.0
R402,186280-500,2.0
R402,186406-1,24.0
R402,187077,85.0
R402,187877,5.0
R402,187878,15.0
R402,187886,5.0
R402,187887,9.0
R402,190430-1,2.0
R402,190457-7,12.0
R402,190775-2,12.0
R402,190899-100ADD1,3.0
R402,191047-202,2.0
R402,191047-202PR,14.0
R402,191049-100,6.0
R402,191049-101,83.0
R402,191049-200,28.0
R402,191049-201,46.0
R402,191104-100,1.0
R402,191108-2,1.0
R402,191121-1,16.0
R402,191122-1,2.0
R402,191139-100,7.0
R402,191142-101,1.0
R402,191142-200,6.0
R402,191145-100,3.0
R402,191146-1,4.0
R402,191147-1,7.0
R402,191147-3,1.0
R402,191147-4,1.0
R402,191167-100,2.0
R402,191168-1,2.0
R402,191169-1,2.0
R402,191296-1,1.0
R402,191296-13,15.0
R402,191296-15,23.0
R402,191296-3,5.0
R402,191296-4,23.0
R402,191296-5,3.0
R402,191296-6,9.0
R402,191311-100,1.0
R402,191318-1,1.0
R402,191496-4,4.0
R402,191499-200,5.0
R402,191520-1,361.0
R402,191522-2,99.0
R402,191561-1,292.0
R402,191561-2,36.0
R402,191561-3,15.0
R402,191561-5,7.0
R402,191562-3,33.0
R402,191562-4,16.0
R402,191566-200,6.0
R402,191567-200,4.0
R402,191568-200,2.0
R402,191569-200,3.0
R402,191570-200,2.0
R402,191571-200,2.0
R402,191572-201,2.0
R402,191573-200,3.0
R402,191574-200,1.0
R402,191575-200,4.0
R402,191596-1,8.0
R402,191596-10,5.0
R402,191596-11,12.0
R402,191596-12,27.0
R402,191596-13,5.0
R402,191596-2,23.0
R402,191596-3,6.0
R402,191596-4,6.0
R402,191596-5,12.0
R402,191596-6,12.0
R402,191596-7,5.0
R402,191596-8,7.0
R402,191596-9,8.0
R402,191596-900,1.0
R402,191634-100,6.0
R402,191635-100,7.0
R402,191690-1,2.0
R402,191740-102,1.0
R402,191791-1,1.0
R402,192003-1,9.0
R402,192014-101,4.0
R402,192015-100,2.0
R402,192015-101,3.0
R402,192015-300,1.0
R402,192016-100,1.0
R402,192017-100,1.0
R402,192028-100,1.0
R402,192028-400,1.0
R402,192036-100,2.0
R402,192040-100,3.0
R402,192053-101,17.0
R402,192193-100,2.0
R402,192194-100,1.0
R402,192450-1,9.0
R402,192450-2,8.0
R402,192452-101,1.0
R402,192453-101,2.0
R402,192461-100,1.0
R402,192464-201,4.0
R402,192481-101,32.0
R402,192481-201,2.0
R402,192481-501,2.0
R402,192483-101,25.0
R402,192483-800,2.0
R402,192674-2,156.0
R402,192674-3,230.0
R402,192674-4,146.0
R402,192674-5,164.0
R402,192679-100,6.0
R402,192679-101,1.0
R402,192704-3,1.0
R402,192764-200,8.0
R402,192787-101,3.0
R402,192789-100,3.0
R402,192843-1,14.0
R402,192844-1,8.0
R402,192863-101,32.0
R402,192864-1,7.0
R402,192876-101,3.0
R402,192881-1,1.0
R402,192895-100,1.0
R402,192901-3,1.0
R402,19297R1,361.0
R402,19298R1,276.0
R402,19301R1,892.0
R402,19302R1,407.0
R402,194014-100,1.0
R402,194014-101,5.0
R402,194018-1,8.0
R402,194035-100,23.0
R402,194051-100,10.0
R402,194054-100,10.0
R402,194055-100,10.0
R402,194058-201,1.0
R402,194059-1,67.0
R402,194061-2,6.0
R402,194062-501,1.0
R402,194066-2,4.0
R402,194067-10,14.0
R402,194067-11,7.0
R402,194067-14,1.0
R402,194067-2,31.0
R402,194067-4,20.0
R402,194067-7,33.0
R402,194067-9,2.0
R402,194068-100,10.0
R402,194068-4,51.0
R402,194069-100,1.0
R402,194069-1000,8.0
R402,194069-1100,7.0
R402,194069-1300,7.0
R402,194069-1900,4.0
R402,194069-2000,6.0
R402,194069-800,7.0
R402,194069-900,6.0
R402,194087-301,3.0
R402,195005-102,1.0
R402,195013-100,2.0
R402,195014-3,13.0
R402,195017-1,111.0
R402,195026-1-04,1.0
R402,195026-1-07,3.0
R402,195026-1-08,1.0
R402,195026-1-09,1.0
R402,195026-1-10,1.0
R402,195026-1-11,1.0
R402,195026-1-13,2.0
R402,195026-1-15,2.0
R402,195027-101-10,3.0
R402,195027-101-11,3.0
R402,195027-101-12,3.0
R402,195027-101-13,4.0
R402,195027-101-14,4.0
R402,195027-101-15,4.0
R402,195027-101-4,3.0
R402,195027-101-5,3.0
R402,195027-101-6,3.0
R402,195027-101-7,3.0
R402,195027-101-8,3.0
R402,195027-101-9,3.0
R402,195028-200-1,4.0
R402,195028-200-2,4.0
R402,195028-200-3,4.0
R402,195029-100-1,3.0
R402,195029-100-2,3.0
R402,195029-100-3,3.0
R402,195036-100,3.0
R402,195037-100,3.0
R402,195043-1,8.0
R402,195049-200,17.0
R402,195049-200-1,14.0
R402,195049-300,17.0
R402,195055-1,8.0
R402,195056-1,2.0
R402,195077-1,1.0
R402,195077-2,1.0
R402,195102-3,1.0
R402,195102-4,3.0
R402,195167-100,4.0
R402,196106-106,2.0
R402,196107-101,3.0
R402,196116-1,1.0
R402,196117-1,4.0
R402,196118-2,10.0
R402,196119-1,9.0
R402,196121-105,1.0
R402,196121-109,1.0
R402,196141-100-1,3.0
R402,196141-100-2,3.0
R402,196178-100,10.0
R402,196182-1,12.0
R402,196183-100,57.0
R402,196184-100,25.0
R402,196187-100,1.0
R402,196187-200,1.0
R402,196448-200,3.0
R402,196450-1,90.0
R402,196473-1,3.0
R402,196482-050,69.0
R402,196482-1,70.0
R402,196488-050,77.0
R402,196488-1,105.0
R402,196491-2,23.0
R402,196491-6,22.0
R402,196495-2,65.0
R402,196502-1,4.0
R402,196521-1,2.0
R402,196521-2,2.0
R402,196522-1,5.0
R402,196522-2,4.0
R402,196523-1,2.0
R402,196531-1,1.0
R402,196533-1,1.0
R402,196543-1,4.0
R402,196551-1,3.0
R402,196552-1,1.0
R402,196553-2,2.0
R402,196562-1,5.0
R402,196563-1,1.0
R402,196583-101,2.0
R402,196589-1,2.0
R402,196589-2,14.0
R402,196589-23,6.0
R402,196591-100,5.0
R402,196614-100,1.0
R402,196614-500,1.0
R402,196614-502,2.0
R402,196615-100,1.0
R402,196664-100,2.0
R402,196666-100,8.0
R402,196667-100,7.0
R402,196668-100,2.0
R402,196669-100,10.0
R402,196688-401,1.0
R402,196690-1,99.0
R402,196693-1,20.0
R402,196693-2,21.0
R402,196727-101,4.0
R402,196728-2,5.0
R402,196729-1,2.0
R402,196757-1,4.0
R402,196888-050,66.0
R402,196888-1,119.0
R402,197032-4,4.0
R402,197052-3,36.0
R402,197140-1,3.0
R402,19841R1,32.0
R402,198438-102,1.0
R402,198630-300,24.0
R402,198630-400,58.0
R402,198944-1,8.0
R402,198944-14,5.0
R402,198944-15,4.0
R402,198944-2,1.0
R402,198944-28,4.0
R402,198973-100,21.0
R402,199035-200,1.0
R402,199045-101,1.0
R402,199358-200,2.0
R402,19961R1,123.0
R402,201RM21-A3,2.0
R402,20232406,6.0
R402,202712-8-6S,39.0
R402,202712-8-8S,44.0
R402,20346R1,25.0
R402,20350293,2.0
R402,204805-4,16.0
R402,206520-1,4.0
R402,206544-1,5.0
R402,20853R1,8.0
R402,20909R1,17.0
R402,20BM-283,4.0
R402,210005-1,24.0
R402,210005-10,12.0
R402,210005-11,24.0
R402,210005-12,24.0
R402,210005-13,48.0
R402,210005-14,82.0
R402,210005-15,12.0
R402,210005-16,59.0
R402,210005-17,36.0
R402,210005-2,12.0
R402,210005-3,24.0
R402,210005-4,49.0
R402,210005-5,36.0
R402,210005-6,24.0
R402,210005-7,24.0
R402,210005-8,12.0
R402,210005-9,84.0
R402,210006-103,12.0
R402,210007-1,65.0
R402,210009-1200,12.0
R402,210009-1300,12.0
R402,210009-1600,12.0
R402,210009-800,12.0
R402,214093-1,4.0
R402,214095-100,2.0
R402,214097-101,1.0
R402,214097-201,1.0
R402,21534R1,157.0
R402,21535R1,50.0
R402,21595R1,734.0
R402,21755-1,5.0
R402,21813R1,18.0
R402,219150-200,1.0
R402,219165-1,40.0
R402,219166-1,24.0
R402,219191-100,5.0
R402,219410-101,1.0
R402,219420-101,2.0
R402,219431-2,9.0
R402,219432-1,9.0
R402,219460-1,7.0
R402,219470-1,18.0
R402,219506-101,9.0
R402,219506-102,10.0
R402,219510-1,16.0
R402,219523-101,1.0
R402,219531-100,49.0
R402,219561-100,1.0
R402,219611-1,1.0
R402,219611-2,19.0
R402,219620-2,2.0
R402,219620-3,1.0
R402,219621-1,3.0
R402,219634-1,3.0
R402,219638-1,8.0
R402,219651-1,21.0
R402,219654-1,5.0
R402,219684-101,32.0
R402,219684-201,3.0
R402,222154-2,1.0
R402,22307R1,150.0
R402,22321R1,8.0
R402,22324R1,140.0
R402,22348R1,695.0
R402,22351R1,49.0
R402,22355R1,137.0
R402,22381R1,100.0
R402,22399R1,22.0
R402,22409R1,20.0
R402,22487R1,32.0
R402,22488R1,245.0
R402,22489R1,71.0
R402,22490R1,886.0
R402,22491R1,57.0
R402,22492R1,69.0
R402,22493R1,250.0
R402,22495R1,9.0
R402,22496R1,452.0
R402,22506R1,9.0
R402,22507R1,444.0
R402,22508R1,34.0
R402,22509R1,25.0
R402,22512R1,30.0
R402,22516-0,6.0
R402,22516-100,1.0
R402,22516-925,1.0
R402,22516-930,1.0
R402,22521R1,474.0
R402,22522R1,100.0
R402,22523R1,104.0
R402,22524R1,128.0
R402,22525R1,18.0
R402,22526R1,276.0
R402,22527R1,48.0
R402,22539R1,162.0
R402,22540R1,163.0
R402,22541R1,56.0
R402,22542-1,2.0
R402,22542R1,615.0
R402,22543R1,17.0
R402,22544-10,190.0
R402,22544-11,121.0
R402,22544-19A,4.0
R402,22544R1,142.0
R402,22545R1,27.0
R402,22546-1,3.0
R402,22546-2,2.0
R402,22546-3,2.0
R402,22547-3,1.0
R402,22548-1,6.0
R402,22549R1,130.0
R402,22550R1,68.0
R402,22554R1,101.0
R402,22555-1,7.0
R402,22555R1,48.0
R402,22556-2,9.0
R402,22556-3,9.0
R402,22556-4,7.0
R402,22556-5,12.0
R402,22556-6,10.0
R402,22556R1,16.0
R402,22557R1,19.0
R402,22558R1,196.0
R402,22559-1,3.0
R402,22562R1,1.0
R402,22568R1,61.0
R402,22569R1,1535.0
R402,22570-1,59.0
R402,22570R1,42.0
R402,22572-0,1.0
R402,22572-102,2.0
R402,22577-100,4.0
R402,22581-101,4.0
R402,22581R1,42.0
R402,22586R1,60.0
R402,22590-0,1.0
R402,22590-102,1.0
R402,22593-0,10.0
R402,22594-102,1.0
R402,22604-101,4.0
R402,22605-1,2.0
R402,22607-201,2.0
R402,22608-1,1.0
R402,22609-1,5.0
R402,22610-100,1.0
R402,22610-102,1.0
R402,22610-201,1.0
R402,22611-1,5.0
R402,22618-1,8.0
R402,22624-1,31.0
R402,22625-1,4.0
R402,22626-0,4.0
R402,22626-920,1.0
R402,22639R1,136.0
R402,22640R1,146.0
R402,22641R1,237.0
R402,22650R1,16.0
R402,22651-1,48.0
R402,22651R1,25.0
R402,22652-1,7.0
R402,22652R1,104.0
R402,22653R1,1.0
R402,22654-1,2.0
R402,22657R1,10.0
R402,22658-1,9.0
R402,22658-2,1.0
R402,22658-7,1.0
R402,22659-1,9.0
R402,22659-2,1.0
R402,22660-1,7.0
R402,22660-7,1.0
R402,22661-1,3.0
R402,22663-1,7.0
R402,22664-1,194.0
R402,22667-0,9.0
R402,22667-1,2.0
R402,22670-1,2.0
R402,22671-1,1.0
R402,22672-2,3.0
R402,22672-5,3.0
R402,22673-2,1.0
R402,22673-5,2.0
R402,22673-6,6.0
R402,22674-0,3.0
R402,22685-1,2.0
R402,22686-1,1.0
R402,22688-1,2.0
R402,22692-1,15.0
R402,22692R1,1102.0
R402,22693-0,6.0
R402,22693R1,62.0
R402,22694R1,185.0
R402,22696R1,392.0
R402,22697R1,22.0
R402,22698-1,32.0
R402,22699-1,41.0
R402,22700-1,1.0
R402,22703-1,2.0
R402,22704-1,2.0
R402,22705-1,6.0
R402,22714-1,39.0
R402,22716-1,6.0
R402,22727-0,1.0
R402,22727R1,10.0
R402,22734-1,44.0
R402,22737-1,2.0
R402,22738-101,2.0
R402,22739-101,3.0
R402,22762-3,2.0
R402,22763-1,1.0
R402,22769-0,3.0
R402,22773-101,4.0
R402,22784-1,4.0
R402,22785-1,5.0
R402,22786R1,12.0
R402,22793-1,2.0
R402,22798-1,4.0
R402,22799-1,7.0
R402,22800-1,6.0
R402,22844,20.0
R402,230567-100ADD1,1.0
R402,23093R1,50.0
R402,23095R1,13.0
R402,23112R1,12.0
R402,23118R1,9.0
R402,232505-200,5.0
R402,232576-2,5.0
R402,232579-200,6.0
R402,23344R1,57.0
R402,23372R1,2.0
R402,23373R1,45.0
R402,23374R1,211.0
R402,23377R1,52.0
R402,23382R1,9.0
R402,23383R1,4.0
R402,233902-100,4.0
R402,233907-100,1.0
R402,233908-100,1.0
R402,233909-100,2.0
R402,233910-100,2.0
R402,23402R1,322.0
R402,23416R1,16.0
R402,23434R1,28.0
R402,23452R1,1.0
R402,23460R1,210.0
R402,23461R1,59.0
R402,23471R1,1.0
R402,23497R1,2.0
R402,23500R1,20.0
R402,23507R1,14.0
R402,23509R1,34.0
R402,23513R1,24.0
R402,23521R1,44.0
R402,23528R1,61.0
R402,23540R1,33.0
R402,23557R1,88.0
R402,23562R1,14.0
R402,23571R1,95.0
R402,23600R1,30.0
R402,23641R1,115.0
R402,23643R1,1.0
R402,23645R1,75.0
R402,23647R1,6.0
R402,23699R1,25.0
R402,23707R1,70.0
R402,23712R1,90.0
R402,23736R1,18.0
R402,23739R1,3.0
R402,23744R1,21.0
R402,23768R1,245.0
R402,23800R1,70.0
R402,23805R1,16.0
R402,23817R1,10.0
R402,23818R1,87.0
R402,23819R1,228.0
R402,23822R1,86.0
R402,23823R1,76.0
R402,23824R1,6.0
R402,23826R1,148.0
R402,23827R1,144.0
R402,23869R1,32.0
R402,23896R1,27.0
R402,23911R1,11.0
R402,23972,300.0
R402,24058R1,11.0
R402,24133R1,28.0
R402,241514-1,2.0
R402,241518-1,2.0
R402,241569-100,66.0
R402,241569-102,32.0
R402,241569-200,2.0
R402,241580-1,10.0
R402,241580-2,2.0
R402,241597-1,4.0
R402,241598-1,4.0
R402,241636-1,1.0
R402,241636-2,2.0
R402,241637-1,4.0
R402,241645-1,79.0
R402,241677-100,62.0
R402,241679-1,2.0
R402,241679-2,2.0
R402,241679-3,2.0
R402,241693-400,3.0
R402,241824-2,3.0
R402,24186R1,15.0
R402,24188R1,23.0
R402,241900-201,1.0
R402,24190R1,6.0
R402,242020-200,32.0
R402,242020-201,24.0
R402,242068-101,35.0
R402,242081-300,16.0
R402,242251-602,12.0
R402,242289-1AR,4.0
R402,242290-100,11.0
R402,242291-100,14.0
R402,242292-100,6.0
R402,242735-1,38.0
R402,24527R1,45.0
R402,24533R1,19.0
R402,24562R1,55.0
R402,24574-0,1.0
R402,24575-0,1.0
R402,24577-0,1.0
R402,24578-0,2.0
R402,24578-100,4.0
R402,24579-1000,1.0
R402,24579-921,2.0
R402,24583-0,2.0
R402,24583-100,1.0
R402,24587R1,27.0
R402,246120-1,1.0
R402,24650R1,44.0
R402,24664R1,398.0
R402,24714-1,1.0
R402,24813R1,221.0
R402,24828R1,112.0
R402,24829R1,155.0
R402,24906R1,33.0
R402,24925R1,10.0
R402,24932R1,12.0
R402,24955R1,61.0
R402,24980-0,1.0
R402,24989-0,1.0
R402,24989-1,3.0
R402,25082R1,24.0
R402,25083-1,8.0
R402,25083-14,2.0
R402,25084-1,6.0
R402,25084-1M,3.0
R402,25085-2,6.0
R402,25100-101,1.0
R402,25108R1,90.0
R402,25144-1,8.0
R402,25156-1,4.0
R402,25169R1,14.0
R402,25238-201,3.0
R402,25458R1,27.0
R402,25470R1,65.0
R402,25475R1,39.0
R402,25577-101,3.0
R402,25581-1,15.0
R402,25581-3,12.0
R402,25581-4,4.0
R402,25593-0,6.0
R402,25601-0,3.0
R402,25617R1,17.0
R402,25673-101,1.0
R402,25673-200,2.0
R402,25682-1,1.0
R402,25683-1,4.0
R402,25724-1,5.0
R402,25727-200,1.0
R402,25834-1,3.0
R402,25857-1,2.0
R402,25857-3,1.0
R402,25867-1,8.0
R402,25870-1,7.0
R402,25876-2,3.0
R402,25882R1,44.0
R402,25896-2,1.0
R402,25939R1,82.0
R402,26017R1,88.0
R402,26024-1,4.0
R402,26024R1,852.0
R402,26027-1,3.0
R402,26040-2,1.0
R402,26053-1,4.0
R402,26089R1,2.0
R402,26155-3-900,7.0
R402,26155-4,2.0
R402,26155-5001,1.0
R402,26155-5001R,1.0
R402,26156-0,1.0
R402,26157R1,6.0
R402,26159-2,2.0
R402,26160R1,50.0
R402,26169-100,1.0
R402,26170-0,4.0
R402,26274-2,1.0
R402,26282-1,5.0
R402,26283-1,2.0
R402,26337-1,1.0
R402,26534-1,4.0
R402,26535-0,6.0
R402,26536-1,1.0
R402,26537-1,395.0
R402,26606R1,100.0
R402,26682R1,193.0
R402,26771-100,1.0
R402,26775-301,4.0
R402,26775-401,2.0
R402,26918-1,205.0
R402,27040-1,1.0
R402,271251,11.0
R402,27270R1,56.0
R402,272712,116.0
R402,272714,21.0
R402,27271R1,15.0
R402,27276R1,43.0
R402,27405R1,73.0
R402,27471-1,1.0
R402,27471-3,3.0
R402,27471-35,1.0
R402,27471-6,20.0
R402,27471-9,10.0
R402,27483R1,10.0
R402,27529-0,64.0
R402,27530-0,113.0
R402,27540R1,94.0
R402,27543R1,75.0
R402,27638R1,16.0
R402,27661R1,4.0
R402,27667-17,8.0
R402,27671-1,6.0
R402,27683-1,1.0
R402,27687-100,3.0
R402,27688-2,2.0
R402,28097-2,5.0
R402,2840188-100,6.0
R402,2840190-100,2.0
R402,28555-1,9.0
R402,28900-102,28.0
R402,29008-1,2.0
R402,290680-100,3.0
R402,293726R1,11.0
R402,29503-0,2.0
R402,29695-2,7.0
R402,29779-1,7.0
R402,29783-1,6.0
R402,29844-1,1.0
R402,298970R1,8.0
R402,29948-1,2.0
R402,2HP5ONS,7.0
R402,300054-100,62.0
R402,300055-100,30.0
R402,300056-1,9.0
R402,300072-1,6.0
R402,300095-102,23.0
R402,300096-201,1.0
R402,300099-100,12.0
R402,300099-501,5.0
R402,300100-600,2.0
R402,300114-100,5.0
R402,300115-100,4.0
R402,300132-100,3.0
R402,300132-1000,3.0
R402,300132-1200,3.0
R402,300132-200,2.0
R402,300132-300,1.0
R402,300132-400,2.0
R402,300132-500,1.0
R402,300132-600,3.0
R402,300132-700,3.0
R402,300132-800,2.0
R402,300132-900,3.0
R402,300133-100,5.0
R402,300133-1000,4.0
R402,300133-1100,4.0
R402,300133-1200,1.0
R402,300133-300,3.0
R402,300133-400,2.0
R402,300133-500,1.0
R402,300133-600,1.0
R402,300133-700,2.0
R402,300133-800,1.0
R402,300133-801,3.0
R402,300133-900,1.0
R402,300175-100,1.0
R402,300176-100,2.0
R402,300177-100,3.0
R402,300178-100,3.0
R402,300179-100,3.0
R402,300180-100,2.0
R402,300182-100,2.0
R402,300183-100,3.0
R402,300184-100,3.0
R402,300185-100,2.0
R402,300186-100,4.0
R402,300187-100,2.0
R402,300237-1,5.0
R402,300271-1,2.0
R402,300346-1,9.0
R402,300348-1,3.0
R402,300431-1,3.0
R402,300431-2,2.0
R402,300432-1,1.0
R402,300432-2,3.0
R402,300457-106,40.0
R402,300511-1005,1.0
R402,300512-1000,1.0
R402,300512-1010,1.0
R402,300536-101,11.0
R402,300536-102,36.0
R402,300536-201,7.0
R402,300559-1,5.0
R402,300589-100,1.0
R402,300589-1006,1.0
R402,300589-102,1.0
R402,300589-103,6.0
R402,300589-302,2.0
R402,300589-303,2.0
R402,300589-702,2.0
R402,300589-703,1.0
R402,300589-903,2.0
R402,300720-100,1.0
R402,300721-1005,1.0
R402,300721-2010,1.0
R402,300721-2020,1.0
R402,300721-800,4.0
R402,300723-2,2.0
R402,300725-1005,1.0
R402,300725-1010,1.0
R402,300725-2005,1.0
R402,300749-100,13.0
R402,300749-101,14.0
R402,300758-101,3.0
R402,300783-1,49.0
R402,300846-101,1.0
R402,300866-101,2.0
R402,300904-100,31.0
R402,300904-200,34.0
R402,300946-405,12.0
R402,300980-1,2.0
R402,301296-1,2.0
R402,301296-3,3.0
R402,301380-600,21.0
R402,301380-800,21.0
R402,301385-7,33.0
R402,301429-100,1.0
R402,301476-1,1.0
R402,301504-100,2.0
R402,301504-101,1.0
R402,301513-101,1.0
R402,301517-100,3.0
R402,301519-101,11.0
R402,301519-102,11.0
R402,301575-100,1.0
R402,301656-101,1.0
R402,301709-100,3.0
R402,301709-101,4.0
R402,301715-1,2.0
R402,301724-100,13.0
R402,302161-40,2.0
R402,302218-101,34.0
R402,302237-100,1.0
R402,302246-100,23.0
R402,302246-101,12.0
R402,302251-101,48.0
R402,302251-301,3.0
R402,302412-100,14.0
R402,302417-100,14.0
R402,302417-1300,14.0
R402,302417-500,14.0
R402,302417-900,27.0
R402,302490-101,30.0
R402,302490-102,1.0
R402,302490-400,1.0
R402,302490-501,11.0
R402,302490-502,24.0
