Site,Year,Part Number,Customer_Count,Internal_Customer_Count,External_Customer_Count
R401,2022,CT300A/27,2,0,2
R401,2022,CT3022D/2,1,0,1
R401,2022,CT3022E/2,1,0,1
R401,2022,CT3040/1,3,0,3
R401,2022,CT3041A/1,2,0,2
R401,2022,CT3056A,2,0,2
R401,2022,CT3067/1,1,0,1
R401,2022,CT3069/1,1,0,1
R401,2022,CT336/10,1,0,1
R401,2022,CT336B/34,1,0,1
R401,2022,CT336D/21,1,0,1
R401,2022,CT336F/14,3,0,3
R401,2022,CT336F/15,3,0,3
R401,2022,CT336F/16,3,0,3
R401,2022,CT336F/27,3,0,3
R401,2022,CT336N/14,1,0,1
R401,2022,CT336N/34,2,0,2
R401,2022,CT348D/1,1,0,1
R401,2022,CT384A/1,1,0,1
R401,2022,CT4010D/20,1,0,1
R401,2022,CT4010E/08,2,0,2
R401,2022,CT4010E/09,1,0,1
R401,2022,CT4010E/11,1,0,1
R401,2022,CT4012H/3,1,0,1
R401,2022,CT4017B/1,1,0,1
R401,2022,CT4017B/108,1,0,1
R401,2022,CT4017C/3,1,0,1
R401,2022,CT4017D/2,1,0,1
R401,2022,CT4017D/3,1,0,1
R401,2022,CT4017G/4,1,0,1
R401,2022,CT4017G/60,1,0,1
R401,2022,CT4017K/16,1,0,1
R401,2022,CT4017K/185,1,0,1
R401,2022,CT4017K/20,1,0,1
R401,2022,CT4017K/23,1,0,1
R401,2022,CT4017K/24,3,0,3
R401,2022,CT4017K/29,2,0,2
R401,2022,CT4017K/30,1,0,1
R401,2022,CT4017K/32,1,0,1
R401,2022,CT4017K/33,1,0,1
R401,2022,CT4017K/34,1,0,1
R401,2022,CT4017K/78,1,0,1
R401,2022,CT4017K/81,1,0,1
R401,2022,CT4017K/84,1,0,1
R401,2022,CT4017K/86,1,0,1
R401,2022,CT4017P/60,1,0,1
R401,2022,CT4017P/63,1,0,1
R401,2022,CT4017R/22,1,0,1
R401,2022,CT4017S/117,1,0,1
R401,2022,CT4017S/137,1,0,1
R401,2022,CT4017S/153,1,0,1
R401,2022,CT4017S/204,1,0,1
R401,2022,CT4017S/3,1,0,1
R401,2022,CT4017S/7,1,0,1
R401,2022,CT4017S/9,1,0,1
R401,2022,CT4017V/1,1,0,1
R401,2022,CT4017V/2,1,0,1
R401,2022,CT4017W/30,1,0,1
R401,2022,CT4080/03,1,0,1
R401,2022,CT450A/101,1,0,1
R401,2022,CT450A/102,1,0,1
R401,2022,CT450A/15,2,0,2
R401,2022,CT450A/16,2,0,2
R401,2022,CT450A/20,1,0,1
R401,2022,CT450A/22,1,1,0
R401,2022,CT450A/47,1,0,1
R401,2022,CT450A/53,2,0,2
R401,2022,CT450A/62,1,0,1
R401,2022,CT450A/68,2,0,2
R401,2022,CT450B/21,2,0,2
R401,2022,CT450B/23,1,0,1
R401,2022,CT450B/27,1,0,1
R401,2022,CT450C/12,1,0,1
R401,2022,CT450C/13,2,0,2
R401,2022,CT450C/14,2,0,2
R401,2022,CT450C/15,1,0,1
R401,2022,CT450C/16,1,0,1
R401,2022,CT450C/20,1,0,1
R401,2022,CT450C/8,3,0,3
R401,2022,CT450C/9,1,0,1
R401,2022,CT450G/6,1,0,1
R401,2022,CT450G/8,1,0,1
R401,2022,CT476A/13,1,0,1
R401,2022,CT476A/3,2,0,2
R401,2022,CT476B/3,1,0,1
R401,2022,CT501A/1,1,0,1
R401,2022,CT501A/2,1,0,1
R401,2022,CT5084,1,0,1
R401,2022,CT5085A,3,0,3
R401,2022,CT596,1,0,1
R401,2022,CT596A/2,1,0,1
R401,2022,CT596A/6,2,0,2
R401,2022,CT645/161,1,0,1
R401,2022,CT649/5,1,0,1
R401,2022,CT650B/5,1,0,1
R401,2022,CT775A/4,1,0,1
R401,2022,CT881/17,1,0,1
R401,2022,CT91008/2,2,0,2
R401,2022,CT92466A/02,1,0,1
R401,2022,CT937,1,0,1
R401,2022,CT941A/5,1,0,1
R401,2022,CT95219/01,1,0,1
R401,2022,CT95281/01,1,0,1
R401,2022,CT963A/44,2,0,2
R401,2022,D145241A,1,0,1
R401,2022,D145382A,1,0,1
R401,2022,D145384A,1,0,1
R401,2022,D145780A,1,0,1
R401,2022,D147334A,3,0,3
R401,2022,D147336A,2,0,2
R401,2022,D147644A,1,0,1
R401,2022,D147680A,2,0,2
R401,2022,D245076A,1,0,1
R401,2022,D245082A,1,0,1
R401,2022,D245409A,5,0,5
R401,2022,D245410A,2,0,2
R401,2022,D245411A,3,0,3
R401,2022,D245412A,1,0,1
R401,2022,D245413A,4,0,4
R401,2022,D245453A,5,1,4
R401,2022,D245454A,5,0,5
R401,2022,D245532A,2,0,2
R401,2022,D245549A,2,0,2
R401,2022,D245610A,2,0,2
R401,2022,D245701A,1,0,1
R401,2022,D247141A,1,0,1
R401,2022,DISCOUNT,1,0,1
R401,2022,E100599A,1,0,1
R401,2022,E1B100404384,2,0,2
R401,2022,E1B100404394,2,0,2
R401,2022,E1B100404395,2,0,2
R401,2022,E1B100404396,2,0,2
R401,2022,E1B100999309,1,0,1
R401,2022,E245295A,1,0,1
R401,2022,E247084A,1,0,1
R401,2022,E247091A-1A,1,0,1
R401,2022,E247091A-8A,1,0,1
R401,2022,EEG-ACCOM,9,3,6
R401,2022,EEG-ADVANCE,1,0,1
R401,2022,EEG-CAR-HIRE,2,0,2
R401,2022,EEG-CERTIFICATE,2,0,2
R401,2022,EEG-CONSUMABLES,2,0,2
R401,2022,EEG-CONTRACT,10,2,8
R401,2022,EEG-CUSTOMS,1,0,1
R401,2022,EEG-FIELD,35,10,25
R401,2022,EEG-FLIGHTS,1,0,1
R401,2022,EEG-FREIGHT,36,5,31
R401,2022,EEG-HIRE,19,3,16
R401,2022,EEG-INSP/QUOTE,4,0,4
R401,2022,EEG-KIT,19,5,14
R401,2022,EEG-LABOUR,2,0,2
R401,2022,EEG-LEASE,1,0,1
R401,2022,EEG-MOB/DEMOB,19,3,16
R401,2022,EEG-OVERHAUL,1,0,1
R401,2022,EEG-PACKAGING,5,0,5
R401,2022,EEG-PARTS,2,0,2
R401,2022,EEG-REPAIRS,5,1,4
R401,2022,EEG-REWORK,3,0,3
R401,2022,EEG-SERVICE,17,4,13
R401,2022,F145070A,2,0,2
R401,2022,F145113A,2,0,2
R401,2022,F145127A,1,0,1
R401,2022,F145394A,1,0,1
R401,2022,F245008A,1,0,1
R401,2022,F245015A,2,0,2
R401,2022,F245031A,1,0,1
R401,2022,F245039A,1,0,1
R401,2022,F245048A,1,0,1
R401,2022,F245049A,1,1,0
R401,2022,F245059A,1,0,1
R401,2022,F245060A,1,1,0
R401,2022,F245071A,2,1,1
R401,2022,F245100A,1,0,1
R401,2022,F245101A,2,1,1
R401,2022,F245102A,1,0,1
R401,2022,F245112A,1,0,1
R401,2022,F245116A,1,0,1
R401,2022,F245117A,1,0,1
R401,2022,F245130A,1,0,1
R401,2022,F245137A,2,1,1
R401,2022,F245142A,1,0,1
R401,2022,F245145A,1,0,1
R401,2022,F245170A,1,1,0
R401,2022,F245199A,2,1,1
R401,2022,F245200A,1,0,1
R401,2022,F245218A,1,0,1
R401,2022,F245240A,1,0,1
R401,2022,F245241A,1,0,1
R401,2022,F245304A,1,0,1
R401,2022,F245318A,2,0,2
R401,2022,F245335A,1,0,1
R401,2022,F245336A,1,0,1
R401,2022,F245343A,1,0,1
R401,2022,F245346A,2,0,2
R401,2022,F245347A,5,0,5
R401,2022,F245348A,1,0,1
R401,2022,F245349A,3,0,3
R401,2022,F245353A,3,0,3
R401,2022,F245355A,3,0,3
R401,2022,F245358A,1,0,1
R401,2022,F245359A,3,0,3
R401,2022,F245363A,1,0,1
R401,2022,F245405A,2,0,2
R401,2022,F245408A,1,0,1
R401,2022,F245421A,1,0,1
R401,2022,F245422A,1,0,1
R401,2022,F245450A,1,0,1
R401,2022,F245457A,2,0,2
R401,2022,F245458A,3,0,3
R401,2022,F245459A,4,0,4
R401,2022,F245460A,3,0,3
R401,2022,F245461A,2,0,2
R401,2022,F245464A,3,0,3
R401,2022,F245465A,2,0,2
R401,2022,F245469A,2,0,2
R401,2022,F245470A,1,0,1
R401,2022,F245472A,3,0,3
R401,2022,F245475A,1,0,1
R401,2022,F245476A,1,0,1
R401,2022,F245477A,3,0,3
R401,2022,F245482A,2,0,2
R401,2022,F245483A,1,0,1
R401,2022,F245500A,1,0,1
R401,2022,F245506A,3,0,3
R401,2022,F245519A,1,0,1
R401,2022,F245574A,1,0,1
R401,2022,F245587A,1,0,1
R401,2022,F245593A,1,0,1
R401,2022,F245594A,1,0,1
R401,2022,F245649A,1,0,1
R401,2022,F245707A,2,0,2
R401,2022,FKIT-24K-CNSMB,1,1,0
R401,2022,FKIT-8K-CNSMB,2,1,1
R401,2022,FKIT-CNTRL-ABC,1,1,0
R401,2022,FKIT-RM-CC,1,1,0
R401,2022,FKIT-RM-COMB-STRIP,1,1,0
R401,2022,FKIT-RM-EXH,1,1,0
R401,2022,FKIT-RM-HP-CHANGE,1,1,0
R401,2022,FKIT-RM-LPC,1,1,0
R401,2022,FKIT-RM-LPT,1,1,0
R401,2022,FKIT-RM-VGV,1,1,0
R401,2022,FKIT-RMGG-EXG,1,1,0
R401,2022,FKIT-RMST-CO-AB,1,1,0
R401,2022,FKIT-RT-PACK-B,1,1,0
R401,2022,FKIT-RTDLE-CO-B,1,1,0
R401,2022,FKIT-RTGG-2S-EXG,1,1,0
R401,2022,FKIT-RTST-CO-A,1,0,1
R401,2022,FLOTTA FEE,1,0,1
R401,2022,FULMAR FEE,1,0,1
R401,2022,GSP555727,1,0,1
R401,2022,H245247A,2,0,2
R401,2022,H245260A,1,0,1
R401,2022,H245301A,1,0,1
R401,2022,H245452A,1,0,1
R401,2022,H245479A,1,0,1
R401,2022,H245521A,1,0,1
R401,2022,H245589A/1,1,0,1
R401,2022,H245589A/2,1,0,1
R401,2022,H245589A/3,1,0,1
R401,2022,H246019B,1,0,1
R401,2022,H247158A,1,0,1
R401,2022,INTERCOMPANY DISCOUNT,9,9,0
R401,2022,J147316A,1,0,1
R401,2022,J147438A,1,0,1
R401,2022,J147461A,1,0,1
R401,2022,J147800A,1,0,1
R401,2022,J245207A,1,0,1
R401,2022,J245208A,1,0,1
R401,2022,J245209A,1,0,1
R401,2022,J245210A,1,0,1
R401,2022,J245211A,1,0,1
R401,2022,J245490A,1,0,1
R401,2022,J245502A,3,0,3
R401,2022,J245507A,2,0,2
R401,2022,J245508A,3,0,3
R401,2022,J247066A,2,0,2
R401,2022,J247069A,3,0,3
R401,2022,J247074A,2,0,2
R401,2022,J247075A,2,0,2
R401,2022,J247077A,1,0,1
R401,2022,J247078A,1,0,1
R401,2022,J247092A,3,0,3
R401,2022,J247094A,1,0,1
R401,2022,J247095A,1,0,1
R401,2022,J247096A,1,0,1
R401,2022,J247097A,1,0,1
R401,2022,J247131A,1,0,1
R401,2022,J247139A,1,0,1
R401,2022,J646103/18,1,0,1
R401,2022,K100578A,3,0,3
R401,2022,K147750A,1,0,1
R401,2022,K245339A,1,0,1
R401,2022,KIT-TB21000,1,0,1
R401,2022,L100610A,1,0,1
R401,2022,L245375A,2,0,2
R401,2022,L245429A,1,0,1
R401,2022,L245430A,1,0,1
R401,2022,L245432A,1,0,1
R401,2022,L245433A,3,0,3
R401,2022,L245442A,3,0,3
R401,2022,L245443A,5,0,5
R401,2022,L245445A,1,0,1
R401,2022,L247067A,1,0,1
R401,2022,L247079A,2,0,2
R401,2022,L247090A,1,0,1
R401,2022,L247098A,2,0,2
R401,2022,L247137A,3,0,3
R401,2022,M248085A,1,0,1
R401,2022,M248097A,1,0,1
R401,2022,MILESTONE PAYMENT,6,2,4
R401,2022,MONTROSE FEE,1,0,1
R401,2022,MW22357/1,1,0,1
R401,2022,N14BP25020,1,0,1
R401,2022,N14P29020,1,0,1
R401,2022,N14P29040,1,0,1
R401,2022,N14P33024,1,0,1
R401,2022,N14P35048,1,0,1
R401,2022,N14P39040,1,0,1
R401,2022,N14P39060,1,0,1
R401,2022,N203P00029,1,0,1
R401,2022,N204P00039,1,0,1
R401,2022,N22P25020,1,0,1
R401,2022,N265BP00033,1,0,1
R401,2022,N271TP00050,1,0,1
R401,2022,N46P25012,1,0,1
R401,2022,N733AP39044,1,0,1
R401,2022,P181046,1,0,1
R401,2022,PARTS,25,3,22
R401,2022,PIPER FEE,1,0,1
R401,2022,Q4242,1,0,1
R401,2022,REPAIR,6,2,4
R401,2022,REPAIRS,5,0,5
R401,2022,REPSOL PROJECT MANAGER,1,0,1
R401,2022,REPSOL SPARES AND REPAIRS COORDINATOR,1,0,1
R401,2022,RM10000-GG,1,1,0
R401,2022,RM11212/1,1,0,1
R401,2022,RM11212/3,1,0,1
R401,2022,RM21058,2,1,1
R401,2022,RM21717A,1,1,0
R401,2022,RM22012,1,1,0
R401,2022,RM22012B/2,1,0,1
R401,2022,RM22013,1,1,0
R401,2022,RM22117,1,0,1
R401,2022,RM22127/1,1,0,1
R401,2022,RM22127/2,1,0,1
R401,2022,RM22127/3,1,0,1
R401,2022,RM22130B/02,1,0,1
R401,2022,RM22207,3,1,2
R401,2022,RM23103A,1,1,0
R401,2022,RM34029,1,1,0
R401,2022,RM34032A,1,1,0
R401,2022,RM34045/1,1,1,0
R401,2022,RM34046/01,1,1,0
R401,2022,RM34047/1,1,1,0
R401,2022,RM34047/2,1,1,0
R401,2022,RRE088143,1,0,1
R401,2022,RT03632,1,0,1
R401,2022,RT05743B,1,0,1
R401,2022,RT06073,3,0,3
R401,2022,RT11000,1,0,1
R401,2022,RT12019B,2,0,2
R401,2022,RT14003/01,1,0,1
R401,2022,RT14012B,1,0,1
R401,2022,RT14013,2,0,2
R401,2022,RT21027A,1,0,1
R401,2022,RT21030A,1,0,1
R401,2022,RT22219J,2,0,2
R401,2022,RT31612A,1,0,1
R401,2022,RT31617,1,0,1
R401,2022,RT31617A,1,0,1
R401,2022,RT32628,1,0,1
R401,2022,RT33601/04,1,0,1
R401,2022,RT33633A,1,0,1
R401,2022,RT33634A,1,0,1
R401,2022,RT33637A,1,0,1
R401,2022,RT34027/3,2,0,2
R401,2022,RT34027/4,2,0,2
R401,2022,RT34029A/1,2,0,2
R401,2022,RT34029A/2,1,0,1
R401,2022,RT34030B,3,0,3
R401,2022,RT35422A,1,0,1
R401,2022,RT35429B,1,0,1
R401,2022,RT35431B,1,0,1
R401,2022,RT35438,1,0,1
R401,2022,RT35439,1,0,1
R401,2022,RT35447,1,0,1
R401,2022,RT54000A/02,1,0,1
R401,2022,RT64021C,1,0,1
R401,2022,RT64021D,1,0,1
R401,2022,RT64022A,1,0,1
R401,2022,RT64023A,1,0,1
R401,2022,RT645-GG,4,1,3
R401,2022,RT645-PT,3,0,3
R401,2022,RT675-GG,2,0,2
R401,2022,RT675-GG-DLE,4,1,3
R401,2022,SP007251,1,0,1
R401,2022,SP008056,2,0,2
R401,2022,SP010585,1,0,1
R401,2022,SP012596,1,0,1
R401,2022,SP013700,1,0,1
R401,2022,SP036216,1,0,1
R401,2022,SP040363,1,0,1
R401,2022,SP103357,2,0,2
R401,2022,SP111263,1,0,1
R401,2022,SP115941,1,0,1
R401,2022,SPIRIT COMPRESSOR LEAD TECH HOURLY,1,0,1
R401,2022,SPIRIT CONTRACT MANAGEMENT,1,0,1
R401,2022,SPIRIT CONTRACT MANAGER,1,0,1
R401,2022,SPIRIT CONTROL SYSTEM TECH HOURLY,1,0,1
R401,2022,SPIRIT DAILY ALLOWANCE,1,0,1
R401,2022,SPIRIT DAY SHIFT DAILY RATE,1,0,1
R401,2022,SPIRIT DAY SHIFT HOURLY RATE,1,0,1
R401,2022,SPIRIT EXPENSES,1,0,1
R401,2022,SPIRIT GAS TURBINE LEAD TECH HOURLY,1,0,1
R401,2022,SPIRIT MOBILISATION,1,0,1
R401,2022,SPIRIT NIGHT SHIFT DAILY RATE,1,0,1
R401,2022,SPIRIT NIGHT SHIFT HOURLY RATE,1,0,1
R401,2022,SPIRIT OFFSHORE DAILY RATE,1,0,1
R401,2022,SPIRIT OFFSHORE HOURLY RATE,1,0,1
R401,2022,SPIRIT PROJECT ENGINEER,1,0,1
R401,2022,SPIRIT PROJECT PLANNING,1,0,1
R401,2022,SPIRIT ROTATING EQUIPMENT ENGINEER,1,0,1
R401,2022,SPIRIT SENIOR ROTATING EQUIPMENT ENGINEER,1,0,1
R401,2022,SPIRIT SPARES AND REPAIRS,1,0,1
R401,2022,SPIRIT SUPPORT ENGINEER RB211,1,0,1
R401,2022,SPIRIT TECHNICAL AUTHOR,1,0,1
R401,2022,SS-1210-1-12,1,0,1
R401,2022,SS-1210-1-8,1,0,1
R401,2022,SS-600-1-12,1,0,1
R401,2022,SS-600-3,1,0,1
R401,2022,SS-600-9,1,0,1
R401,2022,T69/14018,1,0,1
R401,2022,T69/81083,1,0,1
R401,2022,T82/81465,1,0,1
R401,2022,T97/62044,1,0,1
R401,2022,TA04431,1,0,1
R401,2022,TA05019A,1,0,1
R401,2022,TA05109,1,0,1
R401,2022,TA05201A,2,0,2
R401,2022,TA05202A,2,0,2
R401,2022,TA07015C,1,0,1
R401,2022,TA08098A/2,1,0,1
R401,2022,TA08192B,1,0,1
R401,2022,TA10045A,1,0,1
R401,2022,TA21252,1,0,1
R401,2022,TA23119,4,0,4
R401,2022,TA31014,1,0,1
R401,2022,TA35016A,1,0,1
R401,2022,TA51119A,1,0,1
R401,2022,TA51125A,1,0,1
R401,2022,TA51126A,1,0,1
R401,2022,TA52054C,1,0,1
R401,2022,TA54085A,6,1,5
R401,2022,TA54087A,1,0,1
R401,2022,TA54088/2,1,0,1
R401,2022,TA54174,1,0,1
R401,2022,TA54175A,1,0,1
R401,2022,TA54638A,2,0,2
R401,2022,TA64137,1,0,1
R401,2022,TB05026A,2,0,2
R401,2022,TB05216Z/06,1,0,1
R401,2022,TB07042A,1,0,1
R401,2022,TB12014,1,0,1
R401,2022,TB12017C,1,0,1
R401,2022,TB14079A,2,0,2
R401,2022,TB14088A,1,0,1
R401,2022,TB14111,1,0,1
R401,2022,TB21039A,2,0,2
R401,2022,TB21114D,1,0,1
R401,2022,TB22000/21,1,0,1
R401,2022,TB22048,1,0,1
R401,2022,TB31018,3,0,3
R401,2022,TB32017H,1,0,1
R401,2022,TB32018F,1,0,1
R401,2022,TB32614,3,0,3
R401,2022,TB32635,1,0,1
R401,2022,TB33001K,1,0,1
R401,2022,TB33035,1,0,1
R401,2022,TB33036,1,0,1
R401,2022,TB33062D,1,0,1
R401,2022,TB33612A,1,0,1
R401,2022,TB34002C,1,0,1
R401,2022,TB34043A/1,1,0,1
R401,2022,TB34057,1,0,1
R401,2022,TB34058,1,0,1
R401,2022,TB35611C,1,0,1
R401,2022,TB5000-GG,2,0,2
R401,2022,TB5000-PT,3,0,3
R401,2022,TB5400-GG,3,0,3
R401,2022,TB54400G/01,1,0,1
R401,2022,TB54422,1,1,0
R401,2022,TB64046,1,0,1
R401,2022,TD11000,1,0,1
R401,2022,TD13011,1,0,1
R401,2022,TD14014,1,0,1
R401,2022,TD21013A,1,0,1
R401,2022,TD21014,1,0,1
R401,2022,TD21015,1,0,1
R401,2022,TD21018,1,0,1
R401,2022,TD21043,1,0,1
R401,2022,TD31000A,1,0,1
R401,2022,TD31030A,1,0,1
R401,2022,TD33000,1,0,1
R401,2022,TD34015,1,0,1
R401,2022,TD34016,1,0,1
R401,2022,TD4000,1,0,1
R401,2022,TEL-CF-A-050-E-60,1,0,1
R401,2022,TIFFANY FEE,1,0,1
R401,2022,TOOLING CHARGE,3,0,3
R401,2023,045168/000,1,0,1
R401,2023,072258/165,1,0,1
R401,2023,114A3644P002,1,0,1
R401,2023,114A7705P013,1,0,1
R401,2023,114A8218P026,1,0,1
R401,2023,114A9632P023,1,0,1
R401,2023,114A9632P027,1,0,1
R401,2023,119410035,1,0,1
R401,2023,119612035,1,0,1
R401,2023,119616045,1,0,1
R401,2023,12520,1,0,1
R401,2023,12600,1,0,1
R401,2023,12653,1,0,1
R401,2023,131105016,1,0,1
R401,2023,13245,1,0,1
R401,2023,14025,1,0,1
R401,2023,154D7145G001,1,0,1
R401,2023,156A1227P001,1,0,1
R401,2023,156A1591P005,1,0,1
R401,2023,156A1591P007,1,0,1
R401,2023,156A1591P019,1,0,1
R401,2023,158A2731P004,1,0,1
R401,2023,158A4647P001,1,0,1
R401,2023,158A5457P002,1,0,1
R401,2023,158A5457P042,1,0,1
R401,2023,158A5457P043,1,0,1
R401,2023,158A5457P045,1,0,1
R401,2023,158A5457P060,1,0,1
R401,2023,158A5457P061,1,0,1
R401,2023,158A6618P001,1,0,1
R401,2023,158A7585P052,1,0,1
R401,2023,158A7887P001,1,0,1
R401,2023,158A7888P002,1,0,1
R401,2023,184A7012P001,1,0,1
R401,2023,184A7843P001,1,0,1
R401,2023,184A8414P001,1,0,1
R401,2023,184A9773P008,1,0,1
R401,2023,185A1117P011,1,0,1
R401,2023,193B7194P001,1,0,1
R401,2023,211165008,1,0,1
R401,2023,211A8235G001,1,0,1
R401,2023,21202,1,0,1
R401,2023,215111010,1,0,1
R401,2023,215A2466P003,1,0,1
R401,2023,215A4468P008,1,0,1
R401,2023,21706,2,0,2
R401,2023,21708,1,0,1
R401,2023,21710,1,0,1
R401,2023,219B6374G001,1,0,1
R401,2023,22541,1,0,1
R401,2023,22542,1,0,1
R401,2023,22562,1,0,1
R401,2023,22710,1,0,1
R401,2023,22713,1,0,1
R401,2023,22723,1,0,1
R401,2023,227B9156P003,1,0,1
R401,2023,22804,1,0,1
R401,2023,22811,1,0,1
R401,2023,22910,1,0,1
R401,2023,22911,1,0,1
R401,2023,22912,1,0,1
R401,2023,22914,1,0,1
R401,2023,22916,1,0,1
R401,2023,22918,1,0,1
R401,2023,22937,1,0,1
R401,2023,23103,1,0,1
R401,2023,23105,1,0,1
R401,2023,23106,1,0,1
R401,2023,23305,1,0,1
R401,2023,233211006,3,1,2
R401,2023,233221008,1,0,1
R401,2023,237112012,1,0,1
R401,2023,23809,1,0,1
R401,2023,239111010,1,0,1
R401,2023,239531030,1,0,1
R401,2023,242B9657P017,1,0,1
R401,2023,242B9657P018,1,0,1
R401,2023,242B9657P027,1,0,1
R401,2023,242B9657P028,1,0,1
R401,2023,248A4849P001,1,0,1
R401,2023,256A1841P001,1,0,1
R401,2023,26003,1,0,1
R401,2023,26101,1,0,1
R401,2023,261A1317P001,1,0,1
R401,2023,273410025,1,1,0
R401,2023,27459,1,0,1
R401,2023,27465,1,0,1
R401,2023,27854,1,0,1
R401,2023,293A0900P008,1,0,1
R401,2023,293A0902P008,1,0,1
R401,2023,297A0581P018,1,0,1
R401,2023,298A0521P046,1,0,1
R401,2023,30514,1,0,1
R401,2023,30525,2,0,2
R401,2023,30527,3,0,3
R401,2023,30530,1,0,1
R401,2023,30532,1,0,1
R401,2023,30537,2,0,2
R401,2023,31036,1,0,1
R401,2023,313043016,1,0,1
R401,2023,318A9701P003,1,0,1
R401,2023,318A9713P008,1,0,1
R401,2023,324A9109P005,1,0,1
R401,2023,339A9913P001,1,0,1
R401,2023,345782050,3,1,2
R401,2023,345782080,1,1,0
R401,2023,346321024,1,0,1
R401,2023,346321030,1,0,1
R401,2023,346321050,1,0,1
R401,2023,346321080,4,0,4
R401,2023,346321100,2,0,2
R401,2023,346321150,1,0,1
R401,2023,346321200,1,0,1
R401,2023,346328041,1,0,1
R401,2023,346328050,1,0,1
R401,2023,346328051,2,0,2
R401,2023,354160051,1,0,1
R401,2023,354160091,1,0,1
R401,2023,354240116,1,0,1
R401,2023,354240216,1,0,1
R401,2023,354240276,1,0,1
R401,2023,354240616,1,0,1
R401,2023,354240676,1,0,1
R401,2023,354300445,1,0,1
R401,2023,354300995,2,0,2
R401,2023,354A1589P001,1,0,1
R401,2023,357240176,2,0,2
R401,2023,36604,1,0,1
R401,2023,36605,3,0,3
R401,2023,36616,3,0,3
R401,2023,36620,1,0,1
R401,2023,36623,1,0,1
R401,2023,36625,1,0,1
R401,2023,36701,1,0,1
R401,2023,36712,1,0,1
R401,2023,36719,4,0,4
R401,2023,36722,1,0,1
R401,2023,36723,1,0,1
R401,2023,36724,3,0,3
R401,2023,36727,1,0,1
R401,2023,36739,2,0,2
R401,2023,36792,2,0,2
R401,2023,36795,2,0,2
R401,2023,372A1159P013,1,0,1
R401,2023,38-18607-2004-3,1,0,1
R401,2023,38530,1,0,1
R401,2023,39704,1,0,1
R401,2023,399990001-3,1,0,1
R401,2023,500865,1,0,1
R401,2023,503803,1,0,1
R401,2023,503805,1,0,1
R401,2023,506814,4,0,4
R401,2023,506818,2,0,2
R401,2023,506844,4,0,4
R401,2023,506846,1,0,1
R401,2023,506849,1,0,1
R401,2023,506852,1,0,1
R401,2023,506853,1,0,1
R401,2023,506856,1,0,1
R401,2023,506857,2,0,2
R401,2023,506859,1,0,1
R401,2023,506861,1,0,1
R401,2023,506874,4,0,4
R401,2023,506875,1,0,1
R401,2023,506880,2,0,2
R401,2023,53101,2,1,1
R401,2023,64/02001006/12,2,0,2
R401,2023,64/02001006/19,1,0,1
R401,2023,64/03019001/1,2,0,2
R401,2023,64/03019001/2,4,0,4
R401,2023,64/03019016/3,3,0,3
R401,2023,64/03019035/1,1,0,1
R401,2023,64/04001033/3,1,0,1
R401,2023,64/04001038/1,1,0,1
R401,2023,64/04004015/7,5,0,5
R401,2023,64/05002026/1,2,0,2
R401,2023,64/05002028/22,1,0,1
R401,2023,64/05002117/21,1,0,1
R401,2023,64/05002117/33,1,0,1
R401,2023,64/05011021/26,1,0,1
R401,2023,64/05011021/27,1,0,1
R401,2023,64/05011021/6,1,0,1
R401,2023,64/05012009/1,1,0,1
R401,2023,64/05013020/1,1,0,1
R401,2023,64/05401036/32,1,0,1
R401,2023,64/07004297/24,1,0,1
R401,2023,64/07010073/2,1,0,1
R401,2023,64/07010073/3,1,0,1
R401,2023,64/07010075/22,1,0,1
R401,2023,64/07010075/23,1,0,1
R401,2023,64/07010075/24,1,0,1
R401,2023,64/07010075/64,1,0,1
R401,2023,64/07010222/2,1,0,1
R401,2023,64/07010222/3,1,0,1
R401,2023,64/07226003/16,1,0,1
R401,2023,64/07226003/2,1,0,1
R401,2023,64/07226003/3,1,0,1
R401,2023,64/09001208/3,1,0,1
R401,2023,64/51001096,1,0,1
R401,2023,64/51001208/3,1,0,1
R401,2023,64/51004015/4,1,0,1
R401,2023,64/51004015/9,1,0,1
R401,2023,64/51009008/2,1,0,1
R401,2023,64/60001118/2,1,0,1
R401,2023,64/60001118/7,1,0,1
R401,2023,64/60009030/1,2,0,2
R401,2023,64/60020090/1,1,0,1
R401,2023,64/60030022/5,1,0,1
R401,2023,64/60030070/1,2,0,2
R401,2023,64/60030079/2,1,0,1
R401,2023,64/60040193/1,1,0,1
R401,2023,64/60040193/4,1,0,1
R401,2023,64/60040226/10,1,0,1
R401,2023,64/60040226/2,1,0,1
R401,2023,64/60040276/1,4,0,4
R401,2023,64/60050060/12,1,1,0
R401,2023,64/60050077/2,1,0,1
R401,2023,64/60070109/1,1,0,1
R401,2023,64/62001015/7,1,0,1
R401,2023,731B0820P002,1,0,1
R401,2023,747C0778G001,1,0,1
R401,2023,974A0827P007,1,0,1
R401,2023,974A0827P009,1,0,1
R401,2023,974A0953P007,1,0,1
R401,2023,974A953P007,1,0,1
R401,2023,A14196P001,1,0,1
R401,2023,A147396A,2,0,2
R401,2023,A147412A,1,0,1
R401,2023,A147510A,2,0,2
R401,2023,A245522A,1,0,1
R401,2023,A247065A,2,0,2
R401,2023,AC-B244F-2440,1,0,1
R401,2023,BORESCOPE CHARGE,3,0,3
R401,2023,BORESCOPE HIRE,1,0,1
R401,2023,C245144A,1,0,1
R401,2023,C245270A,1,0,1
R401,2023,C245275A,1,0,1
